0.843621, 0.322973
0.388477, 0.486743
0.0691082, 0.114236
0.157918, 0.780204
0.167032, 0.829737
0.0588869, 0.137446
0.0445474, 0.124079
0.0978374, 0.168589
0.366473, 0.806765
0.319158, 0.462144
0.192677, 0.0456937
0.207856, 0.0487846
0.212303, 0.0641321
0.223923, 0.0520285
0.640228, 0.151591
0.660622, 0.234577
0.855547, 0.533425
0.0881201, 0.323777
0.0921877, 0.350864
0.150005, 0.733856
0.111531, 0.0910841
0.320652, 0.186251
0.584364, 0.712268
0.778235, 0.863408
0.731616, 0.848706
0.375516, 0.8529
0.868491, 0.244696
0.124397, 0.512885
0.130132, 0.553232
0.168878, 0.567555
0.136621, 0.59505
0.0327054, 0.160709
0.0345893, 0.173358
0.72902, 0.536982
0.176927, 0.0420541
0.113144, 0.173632
0.863696, 0.580099
0.446927, 0.100851
0.484176, 0.107977
0.413056, 0.0924942
0.0646456, 0.238239
0.0301414, 0.137711
0.02838, 0.127498
0.126319, 0.0634256
0.115634, 0.059942
0.42044, 0.867569
0.119914, 0.473055
0.803298, 0.136566
0.84851, 0.152088
0.757757, 0.122871
0.270706, 0.165693
0.44745, 0.231468
0.42127, 0.256702
0.472683, 0.208298
0.380354, 0.243888
0.110935, 0.773505
0.140705, 0.247999
0.183457, 0.245607
0.312682, 0.425975
0.047575, 0.231641
0.0508565, 0.252144
0.0447469, 0.214278
0.32393, 0.502671
0.465584, 0.514876
0.783154, 0.597109
0.574775, 0.512238
0.137306, 0.0275276
0.147258, 0.0300061
0.127576, 0.0248197
0.500226, 0.68323
0.0214042, 0.168495
0.229636, 0.0694185
0.242064, 0.0566904
0.190668, 0.0853791
0.331022, 0.838131
0.491814, 0.145954
0.519593, 0.119317
0.159012, 0.186633
0.74066, 0.893016
0.696639, 0.880342
0.523419, 0.773338
0.534112, 0.818247
0.499532, 0.849986
0.544602, 0.864433
0.246225, 0.327145
0.118469, 0.36158
0.0953966, 0.380461
0.117208, 0.189712
0.120322, 0.0316201
0.579264, 0.833404
0.590098, 0.878195
0.278029, 0.570424
0.246208, 0.598299
0.109752, 0.157224
0.093947, 0.152519
0.692719, 0.201801
0.385794, 0.898664
0.0962424, 0.536715
0.114363, 0.0489174
0.179551, 0.0964646
0.621587, 0.848043
0.825377, 0.876765
0.861085, 0.844998
0.871776, 0.89328
0.175495, 0.61023
0.143005, 0.638067
0.104454, 0.622372
0.109345, 0.66644
0.261543, 0.48894
0.456989, 0.267333
0.432047, 0.29279
0.462744, 0.303229
0.315176, 0.747468
0.821878, 0.397361
0.867006, 0.411253
0.878462, 0.45605
0.201636, 0.0344919
0.0662029, 0.337523
0.0643592, 0.310894
0.118608, 0.0720374
0.1069, 0.0678139
0.712589, 0.2847
0.912731, 0.422247
0.899207, 0.379485
0.306678, 0.235557
0.233752, 0.0394877
0.251229, 0.0425692
0.260503, 0.0615373
0.270519, 0.046144
0.280099, 0.0657974
0.291506, 0.0498614
0.302106, 0.0698972
0.316121, 0.0534108
0.325345, 0.0769154
0.341803, 0.0583613
0.0718719, 0.125562
0.0834327, 0.13032
0.144506, 0.0200752
0.153979, 0.0231622
0.157727, 0.0324961
0.163481, 0.0252576
0.51111, 0.897024
0.125102, 0.165948
0.327169, 0.0364277
0.340097, 0.247078
0.687558, 0.83275
0.217219, 0.0795158
0.90181, 0.54959
0.0719528, 0.138119
0.837518, 0.104433
0.881685, 0.119639
0.626809, 0.886246
0.0609353, 0.120575
0.0594884, 0.111414
0.894715, 0.166699
0.117444, 0.0236985
0.195184, 0.101647
0.183982, 0.112855
0.200829, 0.120366
0.438193, 0.330493
0.474409, 0.0687697
0.0304869, 0.224176
0.0649754, 0.101768
0.435756, 0.918999
0.0292255, 0.207854
0.0415609, 0.197426
0.0254442, 0.193221
0.285692, 0.455309
0.125506, 0.0922414
0.0208268, 0.133924
0.0224308, 0.144231
0.0191717, 0.124466
0.0268314, 0.117814
0.0201301, 0.155433
0.908193, 0.859876
0.899445, 0.810341
0.934112, 0.770248
0.179803, 0.273996
0.724712, 0.162478
0.714344, 0.120446
0.748053, 0.0781661
0.185225, 0.129799
0.0555751, 0.094952
0.0888387, 0.063722
0.139126, 0.179442
0.143791, 0.198584
0.057793, 0.201337
0.235201, 0.0876198
0.0986622, 0.0454052
0.106355, 0.0240999
0.0356497, 0.102466
0.0429521, 0.107961
0.0818688, 0.164848
0.111074, 0.71569
0.0733236, 0.746007
0.0854761, 0.296345
0.0639345, 0.286346
0.0395364, 0.296388
0.0469619, 0.273056
0.147019, 0.685512
0.123639, 0.0150713
0.0304271, 0.461938
0.0625032, 0.47798
0.0584912, 0.440703
0.878282, 0.0711852
0.187195, 0.0324132
0.909087, 0.596906
0.867511, 0.628245
0.948431, 0.525097
0.0149937, 0.107089
0.350632, 0.0852505
0.370441, 0.062891
0.122219, 0.0418773
0.11307, 0.0384669
0.168542, 0.0538548
0.033994, 0.541581
0.26753, 0.53049
0.236816, 0.555684
0.114962, 0.00840798
0.39535, 0.947297
0.0369774, 0.631534
0.105067, 0.0548
0.311152, 0.541988
0.351666, 0.5568
0.794578, 0.0814744
0.175614, 0.00949298
0.0104407, 0.17537
0.543674, 0.0389186
0.565155, 0.0740052
0.609036, 0.0768448
0.584641, 0.109733
0.519101, 0.0782646
0.528126, 0.311398
0.537342, 0.35149
0.4999, 0.342649
0.0817669, 0.0732429
0.095578, 0.0741421
0.948427, 0.39209
0.0442265, 0.184275
0.888203, 0.761999
0.924499, 0.728048
0.875507, 0.717849
0.954277, 0.626446
0.133387, 0.227447
0.157596, 0.231039
0.3796, 0.20759
0.0134859, 0.201432
0.36234, 0.598384
0.394948, 0.569813
0.405417, 0.612298
0.430916, 0.541921
0.0279909, 0.426163
0.0327649, 0.242473
0.4372, 0.0646516
0.393559, 0.285762
0.460003, 0.0330928
0.401938, 0.0562651
0.254888, 0.642705
0.90307, 0.499076
0.150114, 0.271898
0.0231561, 0.364629
0.0485978, 0.377884
0.053165, 0.407693
0.0862035, 0.415829
0.828251, 0.703536
0.816697, 0.656162
0.771637, 0.642418
0.019368, 0.312049
0.520083, 0.948665
0.0355904, 0.121279
0.313715, 0.0167097
0.394578, 0.0252835
0.0159369, 0.268519
0.269437, 0.0152635
0.508061, 0.223453
0.537864, 0.198011
0.0151097, 0.232761
0.232621, 0.0129471
0.201596, 0.011382
0.738559, 0.582546
0.697082, 0.56438
0.687601, 0.521295
0.720027, 0.491144
0.67713, 0.477066
0.64552, 0.503948
0.124849, 0.956786
0.0999997, 0.91375
0.0462614, 0.919487
0.0746946, 0.873127
0.128096, 0.863992
0.0950828, 0.8254
0.177022, 0.877258
0.211752, 0.843648
0.222504, 0.891436
0.956598, 0.120017
0.0100883, 0.163522
0.164198, 0.00827019
0.627342, 0.959724
0.0227363, 0.180324
0.275876, 0.957982
0.307929, 0.919031
0.223967, 0.948859
0.95786, 0.275417
0.919878, 0.304894
0.954171, 0.227781
0.955858, 0.875
0.668061, 0.43242
0.254223, 0.859021
0.725144, 0.95928
0.774903, 0.956728
0.874222, 0.947224
0.746317, 0.251706
0.73687, 0.676772
0.680533, 0.316126
0.0317826, 0.148626
0.511137, 0.728298
0.721881, 0.801385
0.232242, 0.380068
0.267078, 0.389921
0.0632815, 0.14858
0.421081, 0.461575
0.567018, 0.788957
0.472638, 0.555779
0.137259, 0.0689217
0.082219, 0.246459
0.851063, 0.796858
0.573514, 0.667506
0.280238, 0.778206
0.00972617, 0.123929
0.143476, 0.0100096
0.00782454, 0.143986
0.304679, 0.350639
0.454968, 0.835665
0.634174, 0.039251
0.654881, 0.0772018
0.556813, 0.911015
0.159816, 0.118203
0.845874, 0.487542
0.691975, 0.664637
0.0766718, 0.151592
0.858859, 0.198762
0.150013, 0.450082
0.341938, 0.883793
0.638538, 0.304638
0.389255, 0.119581
0.386195, 0.318253
0.361375, 0.271209
0.508574, 0.381359
0.208611, 0.255806
0.777543, 0.38459
0.725096, 0.63372
0.348602, 0.716521
0.382282, 0.527808
0.584367, 0.554217
0.467959, 0.714069
0.565019, 0.472264
0.342014, 0.400557
0.635657, 0.459821
0.458804, 0.474126
0.531876, 0.653649
0.326932, 0.105372
0.627029, 0.417581
0.162393, 0.0421552
0.827565, 0.610936
0.628287, 0.263367
0.789518, 0.912745
0.908935, 0.649746
0.680082, 0.785708
0.277714, 0.227409
0.27016, 0.196311
0.242649, 0.191064
0.246774, 0.168523
0.268902, 0.3068
0.198686, 0.541549
0.275985, 0.102291
0.464803, 0.171162
0.357697, 0.761413
0.134654, 0.0180887
0.465156, 0.881666
0.116829, 0.43429
0.1009, 0.579333
0.303759, 0.388141
0.810448, 0.35345
0.0412478, 0.323059
0.528101, 0.160634
0.216516, 0.0368943
0.906674, 0.211135
0.293533, 0.178586
0.424524, 0.501175
0.0934662, 0.121984
0.148731, 0.914488
0.215221, 0.626985
0.323257, 0.792339
0.924754, 0.957417
0.0622996, 0.266654
0.221722, 0.347943
0.921308, 0.0427836
0.85484, 0.367004
0.736081, 0.207011
0.150941, 0.0402932
0.349858, 0.195223
0.144595, 0.378791
0.206884, 0.583384
0.0347348, 0.112049
0.11994, 0.133556
0.201302, 0.0747729
0.165914, 0.0914408
0.10654, 0.202353
0.125541, 0.0801638
0.178526, 0.194554
0.249308, 0.4488
0.140593, 0.34587
0.249813, 0.0768832
0.174999, 0.0293696
0.0708509, 0.791232
0.288986, 0.824539
0.162339, 0.207366
0.256256, 0.358585
0.107743, 0.142284
0.542938, 0.698513
0.867674, 0.674797
0.680264, 0.162138
0.108659, 0.0789707
0.66951, 0.2749
0.380619, 0.0883228
0.12697, 0.206728
0.0842521, 0.141426
0.915427, 0.909646
0.732681, 0.0370635
0.181399, 0.656727
0.914962, 0.257393
0.162201, 0.252425
0.435987, 0.363246
0.780139, 0.0379041
0.919383, 0.0938371
0.296845, 0.873661
0.186514, 0.704114
0.554861, 0.743799
0.0642626, 0.519271
0.885906, 0.335602
0.702973, 0.242449
0.670655, 0.119056
0.117013, 0.400429
0.181409, 0.0200224
0.194344, 0.0216562
0.0983324, 0.0876056
0.299315, 0.206199
0.557048, 0.134939
0.296923, 0.485305
0.0435589, 0.350311
0.500554, 0.184586
0.6044, 0.486593
0.0899757, 0.455642
0.627376, 0.113216
0.599987, 0.921071
0.597159, 0.758226
0.0952564, 0.13458
0.0523597, 0.104474
0.0500192, 0.11558
0.258688, 0.915079
0.609145, 0.802297
0.268254, 0.0813949
0.169646, 0.10727
0.328697, 0.215479
0.958446, 0.433543
0.12337, 0.149521
0.275545, 0.337368
0.352467, 0.927695
0.875666, 0.291644
0.0178198, 0.115706
0.189002, 0.91795
0.616215, 0.52966
0.0983522, 0.062989
0.123975, 0.00630494
0.0701987, 0.364601
0.0318238, 0.26083
0.706125, 0.923759
0.481256, 0.246567
0.0928824, 0.495925
0.9651, 0.729727
0.0740282, 0.648846
0.112154, 0.0306243
0.0327408, 0.875912
0.208791, 0.0231916
0.433139, 0.962652
0.206654, 0.0902115
0.836925, 0.917412
0.0347477, 0.778305
0.877508, 0.0316552
0.0151708, 0.148288
0.279584, 0.418598
0.0673234, 0.561481
0.650012, 0.816213
0.289299, 0.0856542
0.48247, 0.278929
0.0708078, 0.604887
0.140139, 0.158112
0.703655, 0.0761578
0.0364421, 0.722896
0.656229, 0.545782
0.224759, 0.0250328
0.107245, 0.0442622
0.599874, 0.144118
0.00688497, 0.106562
0.921484, 0.457858
0.106367, 0.00663137
0.919279, 0.135632
0.659552, 0.863233
0.0707123, 0.389294
0.357264, 0.503914
0.0151225, 0.139612
0.479849, 0.920069
0.929795, 0.349022
0.0368297, 0.963529
0.0537575, 0.127259
0.0334621, 0.184352
0.0737711, 0.696136
0.259552, 0.0283946
0.963397, 0.963397
0.159219, 0.0162101
0.242027, 0.0270587
0.131922, 0.813141
0.466891, 0.339334
0.965282, 0.0349239
0.906664, 0.691318
0.279891, 0.0311364
0.547347, 0.103138
0.355721, 0.221852
0.657883, 0.915586
0.302457, 0.0336814
0.147273, 0.216332
0.665904, 0.585398
0.0415688, 0.11619
0.16982, 0.0181038
0.172961, 0.122009
0.494618, 0.30798
0.36419, 0.966984
0.338905, 0.0176064
0.378743, 0.0416701
0.70956, 0.599978
0.281896, 0.36682
0.308647, 0.0888477
0.229001, 0.172776
0.293234, 0.513591
0.0638288, 0.130041
0.150985, 0.0156396
0.353805, 0.0395358
0.972468, 0.774796
0.0144848, 0.130279
0.11407, 0.0161892
0.967657, 0.362612
0.251127, 0.150952
0.0471766, 0.174441
0.75337, 0.612754
0.182928, 0.145545
0.0297703, 0.277939
0.749251, 0.930621
0.221993, 0.0938251
0.12524, 0.180098
0.167106, 0.0342665
0.257572, 0.180398
0.0503442, 0.191723
0.413019, 0.315447
0.339197, 0.527735
0.337611, 0.276881
0.128946, 0.0721934
0.0682915, 0.25391
0.131321, 0.191535
0.117253, 0.0830722
